dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.744,0,15.492029,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,10,10,10,27,0,0,0,10,27,0
0.468822,tcp,-,FIN,10,6,3102,268,31.995085,254,252,47642.81641,3822.346191,2,1,45.098111,79.019203,2398.562469,115.966969,255,1484806846,3150934514,255,0.130417,0.073717,0.0567,310,45,0,0,3,1,1,1,1,3,0,0,0,1,4,0
59.02319,ospf,-,REQ,26,0,2808,0,0.423562,254,0,365.957855,0,0,0,2446.801,0,2776.60925,0,0,0,0,0,0,0,0,108,0,0,0,1,6,1,1,1,1,0,0,0,4,1,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,17,17,17,34,0,0,0,17,34,0
0.552516,tcp,-,CON,6,2,986,86,12.669317,62,252,11901.91797,622.606445,2,1,110.5032,0.004,5571.252601,0,255,2519175904,2676964153,255,0.312483,0.21563,0.096853,164,43,0,0,3,3,1,1,1,3,0,0,0,1,4,0
3.00E-06,irtp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
0.312193,tcp,http,FIN,10,14,1720,12246,73.672374,62,252,39667.76953,291409.4688,2,5,34.688111,17.204231,1871.814513,1630.030545,255,3146966231,2780434338,255,0.131712,0.077286,0.054426,172,875,1,5461,2,1,1,1,1,1,0,0,1,2,1,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,10,2,10,10,6,10,0,0,0,10,10,0
0.793991,tcp,http,FIN,10,12,866,6064,26.448662,62,252,7859.030762,56010.70703,2,3,88.221222,62.20527,5501.876482,4316.540441,255,3460214456,126789446,255,0.169429,0.091155,0.078274,87,505,0,0,2,1,1,1,1,1,0,0,0,1,1,0
0.853069,tcp,-,FIN,12,12,555,550,26.961477,254,252,4773.353516,4735.841797,3,4,76.693997,73.64,4206.100234,101.078984,255,1307624781,2065693583,255,0.09958,0.043008,0.056572,46,46,0,0,3,1,2,1,1,2,0,0,0,2,2,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
0.261069,tcp,-,CON,6,2,986,86,26.812835,62,252,25188.74414,1317.659302,2,1,52.2138,0.009,2938.43329,0,255,857759032,3495892877,255,0.198018,0.126455,0.071563,164,43,0,0,7,3,5,4,1,7,0,0,0,4,8,0
8.00E-06,udp,-,INT,2,0,1642,0,125000.0003,254,0,8.21E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,821,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0
1.00E-05,udp,-,INT,2,0,1434,0,100000.0025,254,0,573600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,717,0,0,0,8,2,2,2,1,8,0,0,0,2,8,0
7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,17,16,16,21,0,0,0,16,21,0
3.537557,tcp,smtp,FIN,54,24,49824,1902,21.766434,62,252,110589.3203,4122.619141,23,8,66.74636,148.145563,5596.476249,208.938297,255,641426969,4040812066,255,0.227627,0.129716,0.097911,923,79,0,0,1,1,2,1,1,1,0,0,0,2,1,0
0.206331,tcp,http,FIN,10,6,1194,268,72.698722,254,252,41680.60156,8685.074219,2,1,20.201667,39.858801,1074.439039,63.778785,255,2187701421,2822400176,255,0.052777,0.007028,0.045749,119,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0
0.491624,tcp,-,FIN,10,6,658,268,30.511122,254,252,9649.651367,3645.062012,2,1,51.365333,80.99,2688.042705,129.32318,255,2949069920,2592792879,255,0.141005,0.086673,0.054332,66,45,0,0,11,1,3,2,2,11,0,0,0,3,11,0
0.645729,tcp,http,FIN,10,8,908,2646,26.326833,62,252,10134.28223,28693.15039,2,2,71.73,91.238836,3703.497344,112.433859,255,4213480946,1311461331,255,0.198557,0.098293,0.100264,91,331,1,898,1,1,1,1,1,1,0,0,1,1,1,0
0.096696,tcp,-,CON,6,2,986,86,72.391828,62,252,68006.95313,3557.54126,2,1,19.3392,0.002,1216.239303,0,255,771556308,1490672889,255,0.085247,0.05648,0.028767,164,43,0,0,15,3,6,6,1,13,0,0,0,6,13,0
1.615898,tcp,ftp-data,FIN,10,8,450,830,10.520466,62,252,2005.077026,3599.237061,1,2,179.544222,219.218422,13094.08668,358.346719,255,178775369,1154007498,255,0.141176,0.079734,0.061442,45,104,0,0,1,1,2,1,1,2,0,0,0,3,1,0
3.680027,tcp,ftp,FIN,26,22,1330,1648,12.771645,62,252,2780.414307,3421.714111,7,9,147.201085,166.166188,8512.346572,11247.49954,255,2761124903,1470790239,255,0.260775,0.189946,0.070829,51,75,0,0,1,1,2,1,1,2,1,1,0,3,1,0
1.00E-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,3.60E+08,0,1,0,0.001,0,0,0,255,0,0,0,0,0,0,45,0,0,0,12,6,2,1,1,10,0,0,0,3,10,0
0.840228,tcp,http,FIN,10,8,992,1060,20.232603,254,252,8502.454102,8835.696289,2,2,93.347111,110.664,4791.46909,183.845562,255,3806779281,4009798921,255,0.140888,0.065571,0.075317,99,133,1,109,1,1,15,1,1,37,0,0,1,15,1,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,16,16,16,23,0,0,0,17,23,0
0.710977,tcp,http,FIN,10,8,826,354,23.910759,254,252,8371.579102,3488.157715,2,1,78.997444,87.868141,4767.467832,152.592813,255,2262687736,3065972706,255,0.136787,0.073305,0.063482,83,44,1,0,1,1,1,1,1,2,0,0,1,1,1,0
0.728441,tcp,ftp-data,FIN,8,8,364,1134,20.591922,62,252,3503.372314,10905.48145,1,2,104.063,92.49957,6368.655437,153.185703,255,3124797560,3282372513,255,0.142035,0.080256,0.061779,46,142,0,0,1,1,2,1,1,2,0,0,0,2,1,0
0.97542,tcp,-,FIN,16,10,912,556,25.629985,254,252,7012.36377,4108.999023,5,3,64.211332,103.690891,3297.43559,142.025313,255,1872634925,1063098310,255,0.143168,0.0422,0.100968,57,56,0,0,6,1,1,1,1,3,0,0,0,1,3,0
1.160595,tcp,-,FIN,10,6,534,268,12.924404,254,252,3315.540527,1544.035522,2,1,124.187667,205.138406,6849.522609,365.690812,255,1501742985,351438967,255,0.257791,0.134895,0.122896,53,45,0,0,6,1,1,1,1,3,0,0,0,3,3,0
43.180489,tcp,-,FIN,30,24,1778,1320,1.227406,254,252,318.477173,234.365112,11,14,3721.03663,4652.3595,460857.8915,15634.129,255,975732889,2825958166,255,0.043681,0.032631,0.01105,59,55,0,0,6,1,3,3,3,6,0,0,0,3,6,0
3.72722,tcp,ftp,FIN,22,22,1182,1652,11.536748,62,252,2423.253662,3384.828369,7,9,177.486664,172.737006,9959.053723,11813.41512,255,811062644,2602850235,255,0.193976,0.076262,0.117714,54,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0
3.00E-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0
12.602629,ospf,-,INT,42,0,18480,0,3.25329,254,0,11451.5791,0,0,0,307.381188,0,334.2475,0,0,0,0,0,0,0,0,440,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,18,17,17,31,0,0,0,17,31,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.752,0,10.95452,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
0.142673,tcp,-,CON,6,2,986,86,49.063242,62,252,46091.41016,2411.10791,2,1,28.5346,0.005,1861.996099,0,255,3574731356,3851826020,255,0.131172,0.093308,0.037864,164,43,0,0,14,3,7,7,1,14,0,0,0,7,14,0
0.837984,tcp,-,FIN,14,10,774,556,27.446824,254,252,6864.092773,4782.907227,4,3,63.232695,85.572664,3393.613508,107.88907,255,3446953791,1156363284,255,0.135814,0.067827,0.067987,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,20,20,12,34,0,0,0,20,34,0
2.63844,tcp,pop3,FIN,28,50,1300,41680,29.183913,62,252,3802.246826,123851.9766,7,22,97.719998,51.869162,5921.604462,4612.30554,255,3559355537,1952374031,255,0.130086,0.084093,0.045993,46,834,0,0,1,1,1,1,1,1,0,0,0,1,1,0
3.00E-06,snp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0
0.461596,tcp,http,FIN,46,12,50227,526,123.484602,254,252,851584.5,8370.956055,20,1,9.755689,40.363547,1099.468221,60.252258,255,4105115694,1294520010,255,0.062361,0.017588,0.044773,1092,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1.032345,tcp,smtp,FIN,30,22,17984,1686,49.402087,62,252,134722.3906,12476.44824,12,8,35.598102,46.124383,2129.94548,63.020445,255,2923898836,1906335962,255,0.090715,0.044142,0.046573,599,77,0,0,1,1,1,1,1,1,0,0,0,1,1,0
8.286304,tcp,ftp,FIN,24,24,1260,1728,5.67201,62,252,1166.261719,1598.782715,7,9,360.266921,373.833594,29864.52249,1059.363,255,1145234642,2971307816,255,0.111862,0.061956,0.049906,53,72,0,0,1,1,1,1,1,1,1,1,0,1,1,0
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,17,31,0
1.681982,tcp,http,FIN,10,10,772,1278,11.296197,62,252,3305.623779,5474.493652,2,2,186.886889,179.935109,11322.47841,322.15075,255,1170633274,3833387458,255,0.111728,0.036554,0.075174,77,128,1,185,2,1,2,1,1,1,0,0,1,1,1,0
0.842939,tcp,http,FIN,10,8,822,1056,20.167532,62,252,7023.046387,8769.317383,2,2,93.558333,110.36657,4921.694742,185.269219,255,3769738982,985436433,255,0.138834,0.070365,0.068469,82,132,1,125,4,1,1,1,1,3,0,0,1,2,3,0
9.00E-06,encap,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,30,30,17,37,0,0,0,31,37,0
0.3494,tcp,http,FIN,10,6,1024,268,42.930737,254,252,21110.47461,5128.791992,2,1,32.838,64.779199,1644.081265,86.59925,255,3873482134,4040106642,255,0.074439,0.025501,0.048938,102,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
5.00E-06,unas,-,INT,2,0,200,0,200000.0051,254,0,1.60E+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
0.237717,tcp,-,FIN,10,6,1396,268,63.10024,254,252,42302.40234,7538.375488,2,1,24.652667,37.397801,1376.721069,56.809715,255,4187041060,4263528873,255,0.099893,0.050725,0.049168,140,45,0,0,9,1,2,2,1,9,0,0,0,2,9,0
59.969971,arp,-,INT,2,0,92,0,0.016675,0,0,6.136405,0,0,0,60000.688,0,33.520566,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
1.232988,tcp,http,FIN,10,12,822,4930,17.031796,62,252,4801.344238,29327.13086,2,3,136.986222,99.928456,8217.033728,6790.164282,255,4292438940,632034424,255,0.216365,0.133774,0.082591,82,411,1,1966,1,1,2,1,1,1,0,0,1,3,1,0
7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,31,31,23,31,0,0,0,32,31,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,9,9,9,32,0,0,0,9,32,0
0.474601,tcp,http,FIN,10,8,876,354,35.819562,254,252,13299.59277,5225.441895,2,1,52.733444,60.241285,3202.398705,123.139023,255,3330882452,2639238811,255,0.086228,0.01775,0.068478,88,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
0.345319,tcp,-,CON,6,2,986,86,20.271111,62,252,19043.26172,996.180359,2,1,69.0638,0.002,3964.135005,0,255,2753839424,742947055,255,0.270061,0.177135,0.092926,164,43,0,0,9,3,3,3,1,8,0,0,0,3,8,0
6.00E-06,uti,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
0.377255,tcp,-,FIN,10,6,638,268,39.760905,254,252,12193.34473,4750.103027,2,1,41.917222,59.275602,2201.19106,95.880008,255,2920574250,3183789820,255,0.151581,0.080187,0.071394,64,45,0,0,6,1,2,2,2,5,0,0,0,2,5,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,17,17,17,21,0,0,0,17,21,0
2.924974,tcp,smtp,FIN,88,30,94862,2218,40.000356,62,252,256508.2656,5866.71875,41,8,34.011326,96.122687,2995.848795,119.410297,255,1461596324,1722913252,255,0.221331,0.136754,0.084577,1078,74,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,17,17,17,25,0,0,0,17,25,0
8.00E-06,micp,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0
1.454724,tcp,-,FIN,20,8,17266,354,18.560222,254,252,90205.42969,1704.790771,7,1,74.966841,187.79,6870.98898,251.738391,255,3518707450,2867074019,255,0.209184,0.140193,0.068991,863,44,0,0,4,1,2,2,2,3,0,0,0,2,5,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,16,16,16,30,0,0,0,16,30,0
6.00E-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,33,33,16,37,0,0,0,33,37,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,18,17,17,25,0,0,0,17,25,0
0.406758,tcp,-,FIN,10,6,534,268,36.876963,254,252,9460.169922,4405.567871,2,1,42.247333,64.266199,2112.861505,87.969297,255,1500942964,32127574,255,0.115517,0.085424,0.030093,53,45,0,0,4,1,2,2,1,4,0,0,0,2,4,0
0.419618,tcp,-,FIN,10,6,552,268,35.746797,254,252,9475.28418,4270.550781,2,1,46.624222,67.741602,2302.227693,106.140062,255,635126750,710750721,255,0.143317,0.080224,0.063093,55,45,0,0,9,1,2,2,1,9,0,0,0,2,9,0
59.991383,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.544,0,10.954501,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
0.514969,tcp,ftp-data,FIN,8,8,364,684,29.127967,62,252,4955.638184,9305.415039,1,2,73.566998,62.96443,4834.498893,119.161656,255,3537821145,2175436467,255,0.09647,0.069358,0.027112,46,86,0,0,1,1,2,1,1,2,0,0,0,2,1,0
0.648871,tcp,http,FIN,10,8,1272,1360,26.199352,254,252,14116.82715,14671.6377,2,2,72.032667,83.034859,3751.50154,140.447266,255,3674174588,3209586892,255,0.147245,0.067621,0.079624,127,170,1,261,1,1,2,1,1,1,0,0,1,2,1,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.644,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0
4.00E-06,unas,-,INT,2,0,200,0,250000.0006,254,0,2.00E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,5,4,4,10,0,0,0,5,7,0
3.729962,tcp,smtp,FIN,56,24,48463,1950,21.17984,62,252,102087.8984,4008.619873,24,8,67.814943,158.260437,6407.730743,266.110281,255,3319013621,3242078432,255,0.15604,0.089962,0.066078,865,81,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0.521648,tcp,http,FIN,10,6,954,268,28.755023,254,252,13173.63477,3435.266846,2,1,57.233667,101.330398,3810.117994,187.732563,255,3852815431,1072362264,255,0.078917,0.014993,0.063924,95,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.672,0,15.492021,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.318941,tcp,-,CON,6,2,986,86,21.947633,62,252,20618.23438,1078.569458,2,1,63.7882,0.002,3850.551261,0,255,2468387135,854950694,255,0.267392,0.178133,0.089259,164,43,0,0,9,3,3,3,1,8,0,0,0,4,8,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,33,33,17,36,0,0,0,34,36,0
9.00E-06,etherip,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,15,5,0
8.00E-06,crtp,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,1,1,5,0,0,0,1,5,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.672,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.852,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.406395,tcp,http,FIN,10,10,750,4208,46.752545,62,252,13287.56543,74567.85156,2,3,45.155,42.757,2984.106622,2838.639419,255,220857462,3717324820,255,0.029717,0.015028,0.014689,75,421,1,1663,2,1,1,1,1,1,0,0,1,1,1,0
9.00E-06,sat-mon,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.588,0,10.954505,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,32,32,16,36,0,0,0,32,36,0
1.756449,tcp,smtp,FIN,26,20,5805,1860,25.619873,62,252,25424.02344,8048.056152,9,8,70.21992,89.766422,3760.712125,111.081477,255,3110820517,583377377,255,0.11132,0.050878,0.060442,223,93,0,0,1,1,1,1,1,1,0,0,0,2,1,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,12,12,12,29,0,0,0,12,29,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,27,27,14,39,0,0,0,27,39,0
0.500443,tcp,http,FIN,10,12,788,6692,41.962822,62,252,11349.94434,98073.10938,2,4,55.512333,40.413545,2968.45139,3432.260215,255,15452774,2887807950,255,0.175878,0.055892,0.119986,79,558,1,2859,1,1,1,1,1,1,0,0,1,1,1,0
0.537403,tcp,-,FIN,16,10,904,556,46.520024,254,252,12623.67383,7458.090332,5,3,34.3502,50.821445,1767.566141,68.568187,255,940898090,2123481559,255,0.147405,0.080005,0.0674,57,56,0,0,5,1,2,2,1,5,0,0,0,3,5,0
0.973064,tcp,-,FIN,10,8,534,354,17.470588,254,252,3954.518799,2548.650391,2,1,105.108556,129.90657,5920.831882,223.490484,255,2806299168,2782997213,255,0.141784,0.06371,0.078074,53,44,0,0,4,1,1,1,1,2,0,0,0,3,2,0
9.00E-06,sm,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,19,2,0
2.237894,tcp,-,FIN,26,72,1348,72916,43.344322,62,252,4636.501953,257041.6563,6,33,89.46364,30.82507,4950.621303,2813.353408,255,287975063,1439957661,255,0.128908,0.049307,0.079601,52,1013,0,0,10,1,2,1,1,2,0,0,0,4,2,0
1.00E-06,unas,-,INT,2,0,200,0,1000000.003,254,0,8.00E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0
3.00E-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992,0,1,0,0.003,0,0,0,255,0,0,0,0,0,0,45,0,0,0,12,6,2,1,1,10,0,0,0,3,10,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0
4.00E-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1.06E+09,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,532,0,0,0,40,2,7,7,1,39,0,0,0,7,39,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,17,17,17,29,0,0,0,18,29,0
59.984901,arp,-,INT,2,0,92,0,0.016671,0,0,6.134877,0,0,0,60001.024,0,8.936859,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
8.00E-06,srp,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,4,2,4,4,4,4,0,0,0,4,4,1
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,12,12,12,29,0,0,0,12,29,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,32,32,15,33,0,0,0,32,33,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.796,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.393281,tcp,http,FIN,10,10,792,3798,48.311511,62,252,14503.62402,69548.23438,2,3,43.497778,38.695444,2236.534029,2576.117887,255,4137028465,1123058522,255,0.080124,0.04502,0.035104,79,380,1,1450,1,1,1,1,1,1,0,0,1,1,1,0
3.545121,tcp,http,FIN,10,8,944,354,4.795323,254,252,1918.12915,699.552979,2,1,389.308556,487.929156,31094.80634,886.710312,255,3481570406,1632764767,255,0.224186,0.129603,0.094583,94,44,1,0,1,1,1,1,1,1,0,0,1,1,3,0
8.00E-06,skip,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,3,3,13,0,0,0,4,9,0
6.00E-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,7.60E+07,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,17,17,17,19,0,0,0,17,17,0
1.00E-06,udp,-,INT,2,0,218,0,1000000.003,254,0,8.72E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,109,0,0,0,20,2,6,6,1,20,0,0,0,6,20,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,18,16,16,28,0,0,0,16,28,0
